label,title,speaker,lines
7,Your Obedient Servant,BURR,Of your life on mine
7,Your Obedient Servant,BURR,I look back on where I failed
7,Your Obedient Servant,BURR,And in every place I checked
7,Your Obedient Servant,BURR,The only common thread has been your disrespect
7,Your Obedient Servant,BURR,"Now you call me ""amoral,"""
7,Your Obedient Servant,BURR,"A ""dangerous disgrace,"""
7,Your Obedient Servant,BURR,If you've got something to say
7,Your Obedient Servant,BURR,Name a time and place
7,Your Obedient Servant,BURR,Face to face
7,Your Obedient Servant,BURR,I have the honor to be Your Obedient Servant
7,Your Obedient Servant,BURR,A dot Burr
7,Your Obedient Servant,HAMILTON,Mr. Vice President:
7,Your Obedient Servant,HAMILTON,I am not the reason no one trusts you
7,Your Obedient Servant,HAMILTON,No one knows what you believe
7,Your Obedient Servant,HAMILTON,I will not equivocate on my opinion
7,Your Obedient Servant,HAMILTON,I have always worn it on my sleeve
7,Your Obedient Servant,HAMILTON,Even if I said what you think I said
7,Your Obedient Servant,HAMILTON,You would need to cite a more specific grievance
7,Your Obedient Servant,HAMILTON,Here's an itemized list of thirty years of disagreements
7,Your Obedient Servant,BURR,Sweet Jesus
7,Your Obedient Servant,HAMILTON,"Hey, I have not been shy"
7,Your Obedient Servant,HAMILTON,I am just a guy in the public eye
7,Your Obedient Servant,HAMILTON,Tryin' to do my best for our republic
7,Your Obedient Servant,HAMILTON,I don't wanna fight
7,Your Obedient Servant,HAMILTON,But I won't apologize for doing what's right
7,Your Obedient Servant,HAMILTON,I have the honor to be Your Obedient Servant
7,Your Obedient Servant,HAMILTON,A dot Ham
7,Your Obedient Servant,BURR,"Careful how you proceed, good man"
7,Your Obedient Servant,BURR,"Intemperate indeed, good man"
7,Your Obedient Servant,BURR,Answer for the accusations I lay at your feet or
7,Your Obedient Servant,BURR,"Prepare to bleed, good man"
7,Your Obedient Servant,HAMILTON,"Burr, your grievance is legitimate"
7,Your Obedient Servant,HAMILTON,"I stand by what I said, every bit of it"
7,Your Obedient Servant,HAMILTON,You stand only for yourself
7,Your Obedient Servant,HAMILTON,It's what you do
7,Your Obedient Servant,HAMILTON,I can't apologize because it's true
7,Your Obedient Servant,BURR,"Then stand, Alexander"
7,Your Obedient Servant,BURR,Weehawken. Dawn
7,Your Obedient Servant,BURR,Guns. Drawn
7,Your Obedient Servant,HAMILTON,You're on
7,Your Obedient Servant,BURR/HAMILTON,I have the honor to be Your Obedient Servant
7,Your Obedient Servant,HAMILTON,A dot Ham
7,Your Obedient Servant,BURR,A dot Burr
7,Best of Wives and Best of Women,ELIZA,"Alexander, come back to sleep"
7,Best of Wives and Best of Women,HAMILTON,I have an early meeting out of town
7,Best of Wives and Best of Women,ELIZA,It's still dark outside
7,Best of Wives and Best of Women,HAMILTON,I know. I just need to write something down
7,Best of Wives and Best of Women,ELIZA,Why do you write like you're running out of time?
7,Best of Wives and Best of Women,HAMILTON,Shhh
7,Best of Wives and Best of Women,ELIZA,Come back to bed. That would be enough
7,Best of Wives and Best of Women,HAMILTON,I'll be back before you know I'm gone
7,Best of Wives and Best of Women,ELIZA,Come back to sleep
7,Best of Wives and Best of Women,HAMILTON,This meeting's at dawn
7,Best of Wives and Best of Women,ELIZA,"Well, I'm going back to sleep"
7,Best of Wives and Best of Women,HAMILTON,Hey. Best of wives and best of women
7,The World Was Wide Enough,MALE COMPANY,One two three four
7,The World Was Wide Enough,FULL COMPANY (EXCEPT HAMILTON AND BURR),Five six seven eight nine-
7,The World Was Wide Enough,BURR,There are ten things you need to know
7,The World Was Wide Enough,COMPANY,Number one!
7,The World Was Wide Enough,BURR,We rowed across the Hudson at dawn
7,The World Was Wide Enough,BURR,"My friend, William P. Van Ness signed on as my-"
7,The World Was Wide Enough,BURR & COMPANY,Number two!
7,The World Was Wide Enough,BURR,Hamilton arrived with his crew:
7,The World Was Wide Enough,BURR,Nathaniel Pendleton and a doctor that he knew
7,The World Was Wide Enough,COMPANY,Number three!
7,The World Was Wide Enough,BURR,I watched Hamilton examine the terrain
7,The World Was Wide Enough,BURR,I wish I could tell you what was happ'ning in his brain
7,The World Was Wide Enough,BURR,This man has poisoned my political pursuits!
7,The World Was Wide Enough,COMPANY,Most disputes die and no one shoots!
7,The World Was Wide Enough,COMPANY,Number four!
7,The World Was Wide Enough,BURR,Hamilton drew first position
7,The World Was Wide Enough,BURR,"Looking, to the world, like a man on a mission"
7,The World Was Wide Enough,BURR,This is a soldier with a marksman's ability
7,The World Was Wide Enough,BURR,The doctor turned around so he could have deniability
7,The World Was Wide Enough,COMPANY,Five!
7,The World Was Wide Enough,BURR,Now I didn't know this at the time
7,The World Was Wide Enough,BURR,But we were-
7,The World Was Wide Enough,BURR/PHILIP,Near the same spot 
7,The World Was Wide Enough,HAMILTON,Near the same spot
7,The World Was Wide Enough,BURR/PHILIP,"Your son died, is that "
7,The World Was Wide Enough,HAMILTON,"My son died, is that"
7,The World Was Wide Enough,BURR/PHILIP,Why-
7,The World Was Wide Enough,HAMILTON,Why-
7,The World Was Wide Enough,COMPANY,Six!
7,The World Was Wide Enough,BURR,He examined his gun with such rigor?
7,The World Was Wide Enough,BURR,I watched as he methodically fiddled with the trigger
7,The World Was Wide Enough,COMPANY,Seven!
7,The World Was Wide Enough,BURR,Confession time? Here's what I got:
7,The World Was Wide Enough,BURR,My fellow soldiers'll tell you I'm a terrible shot
7,The World Was Wide Enough,COMPANY,Number eight!
7,The World Was Wide Enough,BURR/HAMILTON & ENSEMBLE MEN,Your last chance to negotiate
7,The World Was Wide Enough,BURR/HAMILTON & ENSEMBLE MEN,"Send in your seconds, see if they can set the record straight"
7,The World Was Wide Enough,BURR,They won't teach you this in your classes
7,The World Was Wide Enough,BURR,"But look it up, Hamilton was wearing his glasses"
7,The World Was Wide Enough,BURR,Why? If not to take deadly aim?
7,The World Was Wide Enough,BURR,"It's him or me, the world will never be the same"
7,The World Was Wide Enough,BURR,I had only one thought before the slaughter:
7,The World Was Wide Enough,BURR,This man will not make an orphan of my daughter
7,The World Was Wide Enough,COMPANY,Number nine!
7,The World Was Wide Enough,BURR,"Look him in the eye, aim no higher"
7,The World Was Wide Enough,BURR,Summon all the courage you require
7,The World Was Wide Enough,BURR,Then count:
7,The World Was Wide Enough,COMPANY,One two three four five six seven eight nine
7,The World Was Wide Enough,COMPANY,Number ten paces! Fire!-
7,The World Was Wide Enough,HAMILTON,I imagine death so much it feels more like a memory
7,The World Was Wide Enough,HAMILTON,"Is this where it gets me, on my feet, sev'ral feet ahead of me?"
7,The World Was Wide Enough,HAMILTON,"I see it coming, do I run or fire my gun or let it be?"
7,The World Was Wide Enough,HAMILTON,"There is no beat, no melody"
7,The World Was Wide Enough,HAMILTON,"Burr, my first friend, my enemy"
7,The World Was Wide Enough,HAMILTON,Maybe the last face I ever see
7,The World Was Wide Enough,HAMILTON,"If I throw away my shot, is this how you'll remember me?"
7,The World Was Wide Enough,HAMILTON,What if this bullet is my legacy?
7,The World Was Wide Enough,HAMILTON,Legacy. What is a legacy?
7,The World Was Wide Enough,HAMILTON,It's planting seeds in a garden you never get to see
7,The World Was Wide Enough,HAMILTON,I wrote some notes at the beginning of a song someone will sing for me
7,The World Was Wide Enough,HAMILTON,"America, you great unfinished symphony, you sent for me"
7,The World Was Wide Enough,HAMILTON,You let me make a difference
7,The World Was Wide Enough,HAMILTON,A place where even orphan immigrants
7,The World Was Wide Enough,HAMILTON,Can leave their fingerprints and rise up
7,The World Was Wide Enough,HAMILTON,"I'm running out of time. I'm running, and my time's up"
7,The World Was Wide Enough,HAMILTON,Wise up. Eyes up
7,The World Was Wide Enough,HAMILTON,I catch a glimpse of the other side
7,The World Was Wide Enough,HAMILTON,Laurens leads a soldiers' chorus on the other side
7,The World Was Wide Enough,HAMILTON,My son is on the other side
7,The World Was Wide Enough,HAMILTON,He's with my mother on the other side
7,The World Was Wide Enough,HAMILTON,Washington is watching from the other side
7,The World Was Wide Enough,HAMILTON,Teach me how to say goodbye
7,The World Was Wide Enough,HAMILTON,"Rise up, rise up, rise up"
7,The World Was Wide Enough,HAMILTON,Eliza
7,The World Was Wide Enough,HAMILTON,"My love, take your time"
7,The World Was Wide Enough,HAMILTON,I'll see you on the other side
7,The World Was Wide Enough,HAMILTON,Raise a glass to freedom...
7,The World Was Wide Enough,BURR & COMPANY,He aims his pistol at the sky-
7,The World Was Wide Enough,BURR,Wait!
7,The World Was Wide Enough,BURR,I strike him right between his ribs
7,The World Was Wide Enough,BURR,"I walk towards him, but I am ushered away"
7,The World Was Wide Enough,BURR,They row him back across the Hudson
7,The World Was Wide Enough,BURR,I get a drink
7,The World Was Wide Enough,COMPANY,Aaaah
7,The World Was Wide Enough,COMPANY,Aaaah
7,The World Was Wide Enough,COMPANY,Aaaah
7,The World Was Wide Enough,BURR,I hear wailing in the streets
7,The World Was Wide Enough,COMPANY,Aaaah
7,The World Was Wide Enough,COMPANY,Aaaah
7,The World Was Wide Enough,COMPANY,Aaaah
7,The World Was Wide Enough,BURR,"Somebody tells me,"
7,The World Was Wide Enough,BURR,"""You'd better hide."""
7,The World Was Wide Enough,COMPANY,Aaaah
7,The World Was Wide Enough,COMPANY,Aaaah
7,The World Was Wide Enough,COMPANY,Aaaah
7,The World Was Wide Enough,BURR,They say
7,The World Was Wide Enough,ANGELICA/BURR,Angelica and Eliza-
7,The World Was Wide Enough,BURR,Were both at his side when he died
7,The World Was Wide Enough,BURR,Death doesn't discriminate
7,The World Was Wide Enough,BURR,Between the sinners and the saints
7,The World Was Wide Enough,BURR,It takes and it takes and it takes
7,The World Was Wide Enough,BURR,History obliterates
7,The World Was Wide Enough,BURR,In every picture it paints
7,The World Was Wide Enough,BURR,It paints me and all my mistakes
7,The World Was Wide Enough,BURR,When Alexander aimed
7,The World Was Wide Enough,BURR,At the sky
7,The World Was Wide Enough,BURR,He may have been the first one to die
7,The World Was Wide Enough,BURR,But I'm the one who paid for it
7,The World Was Wide Enough,BURR,"I survived, but I paid for it"
7,The World Was Wide Enough,BURR,Now I'm the villain in your history
7,The World Was Wide Enough,BURR,I was too young and blind to see...
7,The World Was Wide Enough,BURR,I should've known
7,The World Was Wide Enough,BURR,I should've known
7,The World Was Wide Enough,BURR,The world was wide enough for both Hamilton and me
7,The World Was Wide Enough,BURR,The world was wide enough for both Hamilton and me
7,"Who Lives, Who Dies, Who Tells Your Story",WASHINGTON,Let me tell you what I wish I'd known
7,"Who Lives, Who Dies, Who Tells Your Story",WASHINGTON,When I was young and dreamed of glory
7,"Who Lives, Who Dies, Who Tells Your Story",WASHINGTON,You have no control:
7,"Who Lives, Who Dies, Who Tells Your Story",WASHINGTON & COMPANY,Who lives
7,"Who Lives, Who Dies, Who Tells Your Story",WASHINGTON & COMPANY,Who dies
7,"Who Lives, Who Dies, Who Tells Your Story",WASHINGTON & COMPANY,Who tells your story?
7,"Who Lives, Who Dies, Who Tells Your Story",BURR,President Jefferson:
7,"Who Lives, Who Dies, Who Tells Your Story",JEFFERSON,I'll give him this: his financial system is a
7,"Who Lives, Who Dies, Who Tells Your Story",JEFFERSON,Work of genius. I couldn't undo it if I tried
7,"Who Lives, Who Dies, Who Tells Your Story",JEFFERSON,And I tried
7,"Who Lives, Who Dies, Who Tells Your Story",WASHINGTON & COMPANY,Who lives
7,"Who Lives, Who Dies, Who Tells Your Story",WASHINGTON & COMPANY,Who dies
7,"Who Lives, Who Dies, Who Tells Your Story",WASHINGTON & COMPANY,Who tells your story?
7,"Who Lives, Who Dies, Who Tells Your Story",BURR,President Madison:
7,"Who Lives, Who Dies, Who Tells Your Story",MADISON,He took our country from bankruptcy to prosperity
7,"Who Lives, Who Dies, Who Tells Your Story",MADISON,"I hate to admit it, but he doesn't get enough credit"
7,"Who Lives, Who Dies, Who Tells Your Story",MADISON,For all the credit he gave us
7,"Who Lives, Who Dies, Who Tells Your Story",WASHINGTON & COMPANY,Who lives
7,"Who Lives, Who Dies, Who Tells Your Story",WASHINGTON & COMPANY,Who dies
7,"Who Lives, Who Dies, Who Tells Your Story",WASHINGTON & COMPANY,Who tells your story?
7,"Who Lives, Who Dies, Who Tells Your Story",ANGELICA,Every other founding father's story gets told
7,"Who Lives, Who Dies, Who Tells Your Story",ANGELICA,Every other founding father gets to grow old
7,"Who Lives, Who Dies, Who Tells Your Story",BURR,"But when you're gone, who remembers your name?"
7,"Who Lives, Who Dies, Who Tells Your Story",BURR,Who keeps your flame?
7,"Who Lives, Who Dies, Who Tells Your Story",BURR & MEN,Who tells your story?
7,"Who Lives, Who Dies, Who Tells Your Story",BURR & MEN,Who tells your story?
7,"Who Lives, Who Dies, Who Tells Your Story",ANGELICA & WOMEN,Who tells your story?
7,"Who Lives, Who Dies, Who Tells Your Story",ANGELICA & WOMEN,Your story?
7,"Who Lives, Who Dies, Who Tells Your Story",WOMEN,Eliza
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,I put myself back in the narrative
7,"Who Lives, Who Dies, Who Tells Your Story",WOMEN,Eliza
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,I stop wasting time on tears
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,I live another fifty years
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,It's not enough
7,"Who Lives, Who Dies, Who Tells Your Story",COMPANY,Eliza
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,I interview every soldier who fought by your side
7,"Who Lives, Who Dies, Who Tells Your Story",LAFAYETTE/LAURENS/MULLIGAN,She tells our story
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,I try to make sense of your thousands of pages of writings
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,You really do write like you're running out of-
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA & COMPANY,Time
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,I rely on-
7,"Who Lives, Who Dies, Who Tells Your Story",ANGELICA/ELIZA,Angelica
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,While she's alive-
7,"Who Lives, Who Dies, Who Tells Your Story",ANGELICA/ELIZA,We tell your story
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,She is buried in Trinity Church
7,"Who Lives, Who Dies, Who Tells Your Story",ANGELICA/ELIZA,Near you
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,"When I needed her most, she was right on-"
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA & COMPANY,Time
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,And I'm still not through
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,"I ask myself,"
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,"""What would you do if you had more-"""
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA & COMPANY,Time
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,"The Lord, in his kindness"
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,He gives me what you always wanted
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,He gives me more-
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA & COMPANY,Time
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,I raise funds in D.
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,C. for the Washington Monument
7,"Who Lives, Who Dies, Who Tells Your Story",WASHINGTON,She tells my story
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,I speak out against slavery
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,You could have done so much more if you only had-
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA & COMPANY,Time
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,"And when my time is up, have I done enough?"
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,Will they tell our story?
7,"Who Lives, Who Dies, Who Tells Your Story",COMPANY,Will they tell your story?
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,Oh. Can I show you what I'm proudest of?
7,"Who Lives, Who Dies, Who Tells Your Story",COMPANY,The orphanage
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,I established the first private orphanage in New York City
7,"Who Lives, Who Dies, Who Tells Your Story",COMPANY,The orphanage
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,I help to raise hundreds of children
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,I get to see them growing up
7,"Who Lives, Who Dies, Who Tells Your Story",COMPANY,The orphanage
7,"Who Lives, Who Dies, Who Tells Your Story",ELIZA,"In their eyes I see you, Alexander"
